Points_0,Points_1,Points_2,Points_Magnitude,Point ID
-0.859291,-0.970866,1.99347,2.378,2819
-0.858289,-0.971414,1.99357,2.37795,2820
-0.857421,-0.971445,1.99359,2.37766,2821
-0.856696,-0.971,1.99333,2.377,2822
-0.856476,-0.970789,1.99327,2.37679,2823
-0.855926,-0.970414,1.99343,2.37657,2824
-0.855273,-0.969687,1.99344,2.37604,2825
-0.855089,-0.969216,1.99337,2.37573,2826
-0.854993,-0.968101,1.99323,2.37512,2827
-0.845366,-0.936062,1.98799,2.35435,2828
-0.844599,-0.937028,1.98822,2.35465,2829
-0.844085,-0.937705,1.98836,2.35485,2830
-0.843779,-0.938065,1.98843,2.35495,2831
-0.843683,-0.938313,1.98849,2.35506,2832
-0.842935,-0.939058,1.98866,2.35523,2833
-0.841848,-0.939619,1.9888,2.35519,2834
-0.840944,-0.939979,1.98891,2.3551,2835
-0.839925,-0.939946,1.98895,2.35476,2836
-0.838918,-0.939613,1.98893,2.35425,2837
-0.838239,-0.93898,1.98884,2.35368,2838
-0.838231,-0.938664,1.9888,2.35352,2839
-0.838631,-0.937241,1.98854,2.35288,2840
-0.838871,-0.935986,1.98831,2.35226,2841
-0.838558,-0.935026,1.98815,2.35163,2842
-0.838091,-0.934138,1.98801,2.351,2843
-0.837741,-0.933254,1.98787,2.35041,2844
-0.837632,-0.932741,1.98779,2.35009,2845
-0.837552,-0.93176,1.98762,2.34953,2846
-0.837545,-0.931463,1.98756,2.34936,2847
-0.83764,-0.930483,1.98738,2.34886,2848
-0.837753,-0.929937,1.98728,2.34859,2849
-0.838062,-0.928958,1.98709,2.34815,2850
-0.83849,-0.928067,1.9869,2.3478,2851
-0.83869,-0.927741,1.98683,2.34768,2852
-0.84001,-0.926222,1.98649,2.34726,2853
-0.840903,-0.925556,1.98631,2.34717,2854
-0.841776,-0.925117,1.98618,2.3472,2855
-0.842769,-0.924889,1.98608,2.34738,2856
-0.843442,-0.924829,1.98603,2.34756,2857
-0.844467,-0.925004,1.98592,2.3479,2858
-0.845495,-0.925427,1.98608,2.34858,2859
-0.846428,-0.925794,1.9861,2.34907,2860
-0.847371,-0.926564,1.98609,2.3497,2861
-0.848233,-0.92772,1.98632,2.35067,2862
-0.848492,-0.928326,1.98644,2.3511,2863
-0.848652,-0.929341,1.98661,2.35171,2864
-0.88527,-0.875895,1.97596,2.33567,2865
-0.885149,-0.875618,1.97592,2.33548,2866
-0.884966,-0.874575,1.97574,2.33487,2867
-0.885033,-0.873436,1.97553,2.33429,2868
-0.885338,-0.8725,1.97535,2.3339,2869
-0.885605,-0.871898,1.97523,2.33367,2870
-0.886118,-0.870919,1.97503,2.33333,2871
-0.886369,-0.870442,1.97493,2.33316,2872
-0.886605,-0.869531,1.97476,2.33277,2873
-0.886586,-0.868647,1.9746,2.3323,2874
-0.886601,-0.867444,1.97439,2.33168,2875
-0.887008,-0.866384,1.97417,2.33126,2876
-0.887455,-0.865744,1.97405,2.33108,2877
-0.888329,-0.864935,1.97385,2.33095,2878
-0.889168,-0.864414,1.97371,2.33096,2879
-0.890062,-0.864074,1.9736,2.33108,2880
-0.89104,-0.863915,1.97353,2.33133,2881
-0.891873,-0.863992,1.9735,2.33166,2882
-0.896358,-0.871441,1.97461,2.33709,2883
-0.896247,-0.872424,1.9748,2.33757,2884
-0.89592,-0.873346,1.97498,2.33794,2885
-0.895386,-0.873971,1.97511,2.33808,2886
-0.89482,-0.874821,1.97532,2.33836,2887
-0.894158,-0.875547,1.97546,2.33849,2888
-0.893504,-0.876292,1.97561,2.33865,2889
-0.892688,-0.876859,1.97577,2.33869,2890
-0.891839,-0.877333,1.9759,2.33865,2891
-0.890872,-0.877744,1.97602,2.33853,2892
-0.889903,-0.877997,1.97611,2.33834,2893
-0.889244,-0.878135,1.97617,2.33819,2894
-0.888267,-0.878021,1.97619,2.33779,2895
-0.887223,-0.877743,1.97619,2.33729,2896
-0.886262,-0.877161,1.97614,2.33667,2897
-0.885582,-0.87649,1.97605,2.33608,2898
-0.9136,-0.87633,1.97465,2.34561,2899
-0.914252,-0.876119,1.97458,2.34572,2900
-0.915196,-0.875828,1.97448,2.3459,2901
-0.916142,-0.875536,1.97438,2.34608,2902
-0.917114,-0.875252,1.97428,2.34626,2903
-0.918041,-0.875061,1.9742,2.34649,2904
-0.919071,-0.875097,1.97416,2.34687,2905
-0.919991,-0.875463,1.97418,2.34738,2906
-0.920861,-0.876208,1.97427,2.34807,2907
-0.921464,-0.877014,1.97438,2.34871,2908
-0.92192,-0.87798,1.97453,2.34937,2909
-0.922022,-0.878789,1.97467,2.34983,2910
-0.921915,-0.879768,1.97485,2.3503,2911
-0.921692,-0.880515,1.975,2.35062,2912
-0.92124,-0.881446,1.97518,2.35095,2913
-0.920768,-0.882105,1.97533,2.35113,2914
-0.920043,-0.882816,1.97549,2.35125,2915
-0.919052,-0.883253,1.97563,2.35115,2916
-0.917728,-0.883509,1.97574,2.35082,2917
-0.916443,-0.885173,1.9761,2.35125,2918
-0.915912,-0.885909,1.97626,2.35145,2919
-0.915105,-0.886476,1.9764,2.35147,2920
-0.91465,-0.886656,1.97645,2.3514,2921
-0.913618,-0.8868,1.97653,2.35112,2922
-0.912661,-0.886674,1.97655,2.35072,2923
-0.91231,-0.886468,1.97654,2.3505,2924
-0.911526,-0.8858,1.97646,2.34988,2925
-0.910933,-0.885133,1.97636,2.34931,2926
-0.910357,-0.884351,1.97625,2.3487,2927
-0.910159,-0.883268,1.97606,2.34806,2928
-0.90999,-0.88291,1.97601,2.34781,2929
-0.9099,-0.88192,1.97584,2.34726,2930
-0.910019,-0.880944,1.97566,2.34679,2931
-0.909885,-0.879721,1.97542,2.34608,2932
-0.910405,-0.878617,1.97522,2.3457,2933
-0.870997,-0.958274,1.99143,2.37544,2934
-0.867807,-0.966114,1.993,2.37877,2935
-0.866625,-0.96631,1.99309,2.37849,2936
-0.865332,-0.96636,1.99317,2.3781,2937
-0.864915,-0.966373,1.99319,2.37797,2938
-0.863822,-0.966474,1.99326,2.37768,2939
-0.863405,-0.966548,1.99329,2.37758,2940
-0.862486,-0.966887,1.9934,2.37748,2941
-0.861624,-0.967444,1.99354,2.37751,2942
-0.86081,-0.968561,1.99379,2.37788,2943
-0.859971,-0.969627,1.994,2.37819,2944
-0.859105,-0.970239,1.99412,2.37822,2945
-0.858225,-0.970577,1.99414,2.37806,2946
-0.857405,-0.970315,1.99388,2.37744,2947
-0.856739,-0.969825,1.99378,2.37691,2948
-0.856375,-0.969679,1.994,2.37691,2949
-0.855814,-0.968848,1.99397,2.37634,2950
-0.855519,-0.967515,1.9938,2.37555,2951
-0.844986,-0.934024,1.98826,2.35363,2952
-0.845286,-0.934999,1.98846,2.3543,2953
-0.845125,-0.935921,1.98869,2.3548,2954
-0.844594,-0.936907,1.98891,2.35518,2955
-0.844257,-0.937378,1.989,2.35533,2956
-0.843666,-0.938173,1.98919,2.35559,2957
-0.842833,-0.939002,1.98937,2.35578,2958
-0.841899,-0.939416,1.98949,2.35571,2959
-0.840948,-0.939619,1.98956,2.35551,2960
-0.839866,-0.939528,1.98959,2.35511,2961
-0.83907,-0.939221,1.98957,2.35469,2962
-0.838519,-0.938408,1.98944,2.35406,2963
-0.838896,-0.937004,1.9892,2.35343,2964
-0.839027,-0.93578,1.98897,2.3528,2965
-0.838692,-0.934839,1.98882,2.35217,2966
-0.838186,-0.933995,1.98869,2.35155,2967
-0.8378,-0.933128,1.98856,2.35096,2968
-0.837639,-0.932605,1.98847,2.35062,2969
-0.837529,-0.931631,1.9883,2.35005,2970
-0.837546,-0.930648,1.98813,2.34952,2971
-0.837575,-0.930317,1.98807,2.34935,2972
-0.837766,-0.929339,1.98788,2.34887,2973
-0.837951,-0.928749,1.98777,2.34861,2974
-0.839823,-0.925861,1.98715,2.34761,2975
-0.84076,-0.925126,1.98696,2.3475,2976
-0.841639,-0.924647,1.98684,2.34752,2977
-0.842585,-0.924324,1.98672,2.34763,2978
-0.843469,-0.924248,1.98665,2.34786,2979
-0.844476,-0.924459,1.98665,2.34831,2980
-0.845517,-0.924762,1.98658,2.34874,2981
-0.846602,-0.925243,1.98669,2.34942,2982
-0.847524,-0.926022,1.98678,2.35013,2983
-0.848422,-0.92722,1.98693,2.35105,2984
-0.848795,-0.928225,1.98711,2.35174,2985
-0.885336,-0.875789,1.97665,2.33623,2986
-0.885211,-0.875494,1.9766,2.33603,2987
-0.885053,-0.874403,1.97642,2.33541,2988
-0.885131,-0.873197,1.97619,2.3348,2989
-0.885391,-0.87238,1.97604,2.33446,2990
-0.885883,-0.871229,1.9758,2.33402,2991
-0.886328,-0.870297,1.97562,2.33368,2992
-0.886562,-0.869365,1.97544,2.33327,2993
-0.886493,-0.8684,1.97528,2.33275,2994
-0.886476,-0.867271,1.97506,2.33214,2995
-0.886782,-0.866334,1.97489,2.33176,2996
-0.887319,-0.865504,1.97472,2.33151,2997
-0.887488,-0.865296,1.97467,2.33146,2998
-0.888192,-0.864634,1.97452,2.33135,2999
-0.889032,-0.864105,1.97438,2.33136,3000
-0.89002,-0.863654,1.97425,2.33145,3001
-0.896106,-0.87324,1.97567,2.33855,3002
-0.895536,-0.873983,1.97587,2.33878,3003
-0.894947,-0.874792,1.97601,2.33897,3004
-0.894323,-0.875558,1.97616,2.33915,3005
-0.893717,-0.876372,1.97631,2.33935,3006
-0.892829,-0.8769,1.97648,2.33935,3007
-0.892535,-0.876984,1.97652,2.33931,3008
-0.891547,-0.877469,1.97665,2.33922,3009
-0.890397,-0.877848,1.97677,2.33903,3010
-0.890007,-0.87796,1.97681,2.33896,3011
-0.888848,-0.878153,1.9769,2.33866,3012
-0.887438,-0.877827,1.97692,2.33802,3013
-0.887054,-0.877738,1.97692,2.33784,3014
-0.886211,-0.877163,1.97689,2.33728,3015
-0.885649,-0.876382,1.97675,2.33666,3016
-0.909815,-0.879429,1.97611,2.34653,3017
-0.913759,-0.876161,1.97533,2.34617,3018
-0.914275,-0.876006,1.97527,2.34627,3019
-0.915231,-0.875716,1.97517,2.34645,3020
-0.916187,-0.875408,1.97507,2.34662,3021
-0.917139,-0.875102,1.97497,2.3468,3022
-0.918417,-0.874853,1.97486,2.34711,3023
-0.919122,-0.874912,1.97483,2.34738,3024
-0.920034,-0.875266,1.97485,2.34789,3025
-0.920473,-0.875541,1.97488,2.34819,3026
-0.921189,-0.876233,1.97497,2.3488,3027
-0.921636,-0.876778,1.97504,2.34924,3028
-0.922153,-0.877752,1.97519,2.34993,3029
-0.922313,-0.87861,1.97533,2.35044,3030
-0.922236,-0.879604,1.97551,2.35092,3031
-0.922021,-0.880409,1.97567,2.35128,3032
-0.921564,-0.881406,1.97587,2.35164,3033
-0.921083,-0.882151,1.97603,2.35187,3034
-0.920366,-0.882877,1.9762,2.352,3035
-0.911519,-0.886123,1.97717,2.35059,3036
-0.9109,-0.884863,1.97709,2.34981,3037
-0.910215,-0.883685,1.97684,2.34889,3038
-0.871068,-0.957139,1.99195,2.37545,3039
-0.871643,-0.957981,1.99198,2.37602,3040
-0.866696,-0.966191,1.99378,2.37905,3041
-0.865447,-0.966285,1.99385,2.37869,3042
-0.864982,-0.966309,1.99388,2.37855,3043
-0.863904,-0.966439,1.99396,2.37828,3044
-0.863449,-0.966542,1.994,2.37819,3045
-0.862528,-0.966855,1.9941,2.37807,3046
-0.861656,-0.967368,1.99425,2.37808,3047
-0.860793,-0.968175,1.99444,2.37826,3048
-0.859874,-0.969041,1.9946,2.37842,3049
-0.858942,-0.969481,1.99466,2.37831,3050
-0.858607,-0.969564,1.99463,2.3782,3051
-0.857731,-0.969325,1.99437,2.37757,3052
-0.856978,-0.968885,1.99454,2.37725,3053
-0.856376,-0.968003,1.99442,2.37658,3054
-0.854704,-0.984994,1.93971,2.33735,3055
-0.844207,-0.933802,1.98908,2.35396,3056
-0.844808,-0.934845,1.98918,2.35467,3057
-0.844844,-0.935786,1.98937,2.35522,3058
-0.84452,-0.936692,1.98957,2.35563,3059
-0.844145,-0.937438,1.98973,2.35593,3060
-0.842597,-0.93812,1.99009,2.35595,3061
-0.842811,-0.938825,1.99006,2.35628,3062
-0.841914,-0.939183,1.99015,2.35618,3063
-0.840945,-0.939302,1.9902,2.35593,3064
-0.839942,-0.939132,1.99022,2.35551,3065
-0.839145,-0.938612,1.99015,2.35497,3066
-0.83887,-0.938113,1.99007,2.3546,3067
-0.839194,-0.935563,1.98963,2.35333,3068
-0.839056,-0.935222,1.98958,2.3531,3069
-0.83857,-0.934289,1.98944,2.35244,3070
-0.838325,-0.933912,1.98938,2.35215,3071
-0.837869,-0.933006,1.98924,2.35151,3072
-0.837603,-0.93205,1.98908,2.3509,3073
-0.837523,-0.931507,1.98899,2.35058,3074
-0.837517,-0.930517,1.98881,2.35004,3075
-0.837545,-0.930171,1.98875,2.34986,3076
-0.837699,-0.92919,1.98857,2.34937,3077
-0.840647,-0.924705,1.98761,2.34784,3078
-0.841511,-0.924209,1.98747,2.34784,3079
-0.842492,-0.923874,1.98736,2.34796,3080
-0.843497,-0.923781,1.98728,2.34822,3081
-0.844531,-0.923978,1.98724,2.34864,3082
-0.845545,-0.924187,1.98718,2.34903,3083
-0.845851,-0.924292,1.98721,2.34921,3084
-0.84675,-0.924809,1.98731,2.34982,3085
-0.847632,-0.925535,1.98741,2.35051,3086
-0.848633,-0.926398,1.98751,2.35129,3087
-0.848786,-0.927111,1.98764,2.35174,3088
-0.849028,-0.928064,1.98778,2.35233,3089
-0.886064,-0.876417,1.97743,2.3374,3090
-0.885541,-0.876327,1.97745,2.33719,3091
-0.885244,-0.875383,1.97729,2.33659,3092
-0.885118,-0.874366,1.97712,2.33601,3093
-0.885187,-0.873051,1.97688,2.33534,3094
-0.8854,-0.872243,1.97672,2.33499,3095
-0.885837,-0.871136,1.9765,2.33456,3096
-0.886052,-0.870672,1.97641,2.33439,3097
-0.886403,-0.869727,1.97622,2.334,3098
-0.886474,-0.869175,1.97612,2.33374,3099
-0.886327,-0.868176,1.97595,2.33317,3100
-0.88631,-0.86706,1.97575,2.33258,3101
-0.886592,-0.866056,1.97556,2.33215,3102
-0.886732,-0.86579,1.97551,2.33206,3103
-0.88734,-0.864982,1.97532,2.33184,3104
-0.888055,-0.864324,1.97518,2.33175,3105
-0.913863,-0.875991,1.976,2.34671,3106
-0.914306,-0.875841,1.97595,2.34679,3107
-0.915258,-0.875533,1.97585,2.34696,3108
-0.916442,-0.875155,1.97572,2.34718,3109
-0.917481,-0.874828,1.97561,2.34737,3110
-0.918455,-0.874674,1.97554,2.34763,3111
-0.919155,-0.8747,1.97551,2.34789,3112
-0.919704,-0.874835,1.97551,2.34815,3113
-0.920574,-0.875319,1.97555,2.34871,3114
-0.921306,-0.876,1.97563,2.34932,3115
-0.921793,-0.87653,1.9757,2.34977,3116
-0.922397,-0.877536,1.97585,2.3505,3117
-0.922594,-0.878428,1.976,2.35104,3118
-0.922556,-0.87941,1.97618,2.35154,3119
-0.92235,-0.880305,1.97635,2.35194,3120
-0.921894,-0.881384,1.97657,2.35235,3121
-0.921392,-0.882201,1.97674,2.35261,3122
-0.920711,-0.882948,1.97691,2.35276,3123
-0.911709,-0.887034,1.97808,2.35177,3124
-0.870698,-0.956061,1.99248,2.37532,3125
-0.871432,-0.956859,1.99253,2.37595,3126
-0.871768,-0.957815,1.99274,2.37663,3127
-0.8668,-0.96612,1.99447,2.37963,3128
-0.866148,-0.96619,1.99452,2.37946,3129
-0.865055,-0.966268,1.99458,2.37915,3130
-0.864493,-0.966315,1.99462,2.37899,3131
-0.863512,-0.966497,1.9947,2.37878,3132
-0.862576,-0.966806,1.9948,2.37865,3133
-0.861652,-0.967252,1.99494,2.37861,3134
-0.860749,-0.967821,1.99509,2.37865,3135
-0.85964,-0.968454,1.99522,2.37861,3136
-0.859005,-0.968614,1.99518,2.37841,3137
-0.858056,-0.968451,1.99508,2.37792,3138
-0.857309,-0.967928,1.99511,2.37746,3139
-0.880171,-0.883072,1.9211,2.29023,3140
-0.843436,-0.933721,1.98974,2.35421,3141
-0.844133,-0.934695,1.98992,2.355,3142
-0.844622,-0.935832,1.99014,2.35581,3143
-0.844618,-0.936603,1.99027,2.35622,3144
-0.844183,-0.937328,1.99041,2.35647,3145
-0.842754,-0.938324,1.99061,2.35652,3146
-0.841566,-0.938927,1.99083,2.35653,3147
-0.840919,-0.93896,1.99086,2.35634,3148
-0.840183,-0.93882,1.99087,2.35603,3149
-0.839449,-0.938377,1.99081,2.35553,3150
-0.839195,-0.93763,1.99069,2.35505,3151
-0.839308,-0.935263,1.99028,2.3538,3152
-0.838665,-0.934108,1.99011,2.35297,3153
-0.838375,-0.933673,1.99005,2.35264,3154
-0.837936,-0.932827,1.98992,2.35204,3155
-0.837642,-0.931925,1.98978,2.35145,3156
-0.837519,-0.930946,1.98961,2.35088,3157
-0.837509,-0.930392,1.9895,2.35057,3158
-0.84141,-0.923829,1.98813,2.34821,3159
-0.84246,-0.923442,1.98799,2.34831,3160
-0.843459,-0.923295,1.98791,2.34855,3161
-0.844581,-0.923215,1.98774,2.34878,3162
-0.845589,-0.92359,1.98779,2.34933,3163
-0.846556,-0.924003,1.98783,2.34987,3164
-0.846979,-0.92422,1.98782,2.3501,3165
-0.847716,-0.92513,1.988,2.35088,3166
-0.848766,-0.926153,1.98814,2.35178,3167
-0.849159,-0.927017,1.98827,2.35237,3168
-0.849259,-0.927441,1.98836,2.35265,3169
-0.885161,-0.87424,1.9778,2.33656,3170
-0.885181,-0.873203,1.97762,2.33602,3171
-0.885425,-0.872105,1.97741,2.33553,3172
-0.885773,-0.87101,1.9772,2.33507,3173
-0.885951,-0.870564,1.97711,2.3349,3174
-0.886286,-0.869587,1.97691,2.33449,3175
-0.886354,-0.868999,1.9768,2.33421,3176
-0.886169,-0.867901,1.97662,2.33358,3177
-0.886132,-0.866754,1.97643,2.33298,3178
-0.886409,-0.865797,1.97624,2.33256,3179
-0.886588,-0.865465,1.97616,2.33244,3180
-0.887198,-0.864664,1.97599,2.33223,3181
-0.887926,-0.864015,1.97584,2.33214,3182
-0.910416,-0.878057,1.97728,2.34723,3183
-0.912436,-0.876341,1.97684,2.347,3184
-0.913381,-0.875939,1.97673,2.34712,3185
-0.914322,-0.875623,1.97663,2.34729,3186
-0.914903,-0.875432,1.97656,2.34739,3187
-0.915484,-0.875245,1.9765,2.34749,3188
-0.916492,-0.874938,1.97639,2.34768,3189
-0.917498,-0.874642,1.97629,2.34788,3190
-0.918475,-0.874481,1.97621,2.34813,3191
-0.919216,-0.874498,1.97618,2.34841,3192
-0.919793,-0.874636,1.97618,2.34868,3193
-0.920651,-0.875127,1.97622,2.34923,3194
-0.921397,-0.875791,1.9763,2.34984,3195
-0.921934,-0.876313,1.97637,2.35031,3196
-0.922495,-0.877147,1.97649,2.35094,3197
-0.922853,-0.878289,1.97667,2.35166,3198
-0.922837,-0.879257,1.97685,2.35216,3199
-0.922677,-0.880187,1.97703,2.3526,3200
-0.922312,-0.881138,1.97722,2.35297,3201
-0.921698,-0.882218,1.97744,2.35332,3202
-0.921084,-0.883079,1.97758,2.35352,3203
-0.871288,-0.955706,1.99311,2.37593,3204
-0.872145,-0.95755,1.99337,2.3772,3205
-0.872403,-0.958519,1.99355,2.37783,3206
-0.872632,-0.959623,1.99373,2.37851,3207
-0.866219,-0.966143,1.99522,2.38006,3208
-0.865568,-0.966209,1.99526,2.37988,3209
-0.864557,-0.966279,1.99532,2.37959,3210
-0.86356,-0.966441,1.9954,2.37936,3211
-0.862609,-0.966713,1.9955,2.37921,3212
-0.86183,-0.967013,1.99559,2.37913,3213
-0.860759,-0.967438,1.99573,2.37903,3214
-0.860459,-0.967548,1.99576,2.37899,3215
-0.859329,-0.967755,1.99577,2.37867,3216
-0.858378,-0.96751,1.99571,2.37818,3217
-0.843953,-0.934549,1.99064,2.35548,3218
-0.844509,-0.935624,1.99081,2.35625,3219
-0.844702,-0.936512,1.99096,2.3568,3220
-0.843909,-0.937744,1.99121,2.35721,3221
-0.842875,-0.938448,1.99139,2.35728,3222
-0.841927,-0.938645,1.99148,2.35709,3223
-0.840917,-0.938611,1.99152,2.35675,3224
-0.840258,-0.938468,1.99152,2.35646,3225
-0.839626,-0.93791,1.99143,2.35594,3226
-0.839523,-0.937452,1.99134,2.35564,3227
-0.83959,-0.935866,1.99108,2.35482,3228
-0.839422,-0.935055,1.99095,2.35433,3229
-0.838847,-0.934062,1.9908,2.3536,3230
-0.838469,-0.93352,1.99073,2.35319,3231
-0.83802,-0.932656,1.9906,2.35257,3232
-0.837717,-0.931803,1.99046,2.35201,3233
-0.83762,-0.931256,1.99037,2.35168,3234
-0.837556,-0.930266,1.99019,2.35112,3235
-0.842238,-0.923094,1.98866,2.34866,3236
-0.843399,-0.922806,1.98855,2.34887,3237
-0.844589,-0.922832,1.98848,2.34926,3238
-0.845659,-0.923064,1.98836,2.34963,3239
-0.846644,-0.923468,1.9884,2.35018,3240
-0.8475,-0.923966,1.98846,2.35073,3241
-0.84837,-0.924343,1.98861,2.35132,3242
-0.848732,-0.924938,1.98869,2.35175,3243
-0.849165,-0.925939,1.98882,2.35241,3244
-0.849299,-0.926286,1.98885,2.35263,3245
-0.849516,-0.927265,1.98905,2.35325,3246
-0.885227,-0.873059,1.9783,2.33656,3247
-0.885388,-0.872042,1.97811,2.33609,3248
-0.885672,-0.87096,1.9779,2.33561,3249
-0.885853,-0.87044,1.9778,2.3354,3250
-0.886182,-0.869443,1.97761,2.33499,3251
-0.886241,-0.868851,1.9775,2.3347,3252
-0.885966,-0.867691,1.97731,2.334,3253
-0.885938,-0.866691,1.97713,2.33347,3254
-0.886246,-0.865558,1.9769,2.33297,3255
-0.909784,-0.877817,1.97798,2.34748,3256
-0.910656,-0.877067,1.97784,2.34742,3257
-0.91156,-0.876449,1.97773,2.34745,3258
-0.912661,-0.8758,1.97744,2.34739,3259
-0.913497,-0.8755,1.97735,2.34753,3260
-0.914506,-0.875225,1.97726,2.34774,3261
-0.914859,-0.875114,1.97722,2.3478,3262
-0.915524,-0.874913,1.97715,2.34793,3263
-0.916516,-0.874656,1.97706,2.34814,3264
-0.917536,-0.874426,1.97696,2.34837,3265
-0.918538,-0.874261,1.97689,2.34864,3266
-0.919253,-0.874288,1.97686,2.34891,3267
-0.920227,-0.874624,1.97687,2.34942,3268
-0.920737,-0.87492,1.97689,2.34975,3269
-0.921328,-0.875417,1.97695,2.35022,3270
-0.92208,-0.876093,1.97703,2.35083,3271
-0.922673,-0.876888,1.97715,2.35146,3272
-0.923081,-0.878081,1.97734,2.35223,3273
-0.923113,-0.87909,1.97751,2.35276,3274
-0.922981,-0.88008,1.97771,2.35324,3275
-0.922634,-0.881033,1.97789,2.35362,3276
-0.922511,-0.881306,1.97794,2.35372,3277
-0.922016,-0.882177,1.97813,2.354,3278
-0.921381,-0.883092,1.97829,2.35424,3279
-0.9205,-0.883671,1.97848,2.35427,3280
-0.906885,-0.887915,1.97982,2.35171,3281
-0.905852,-0.887628,1.9799,2.35126,3282
-0.904826,-0.887555,1.97991,2.35085,3283
-0.872495,-0.957484,1.99404,2.37786,3284
-0.872758,-0.958349,1.9942,2.37844,3285
-0.872908,-0.959481,1.99439,2.37911,3286
-0.872785,-0.96042,1.99457,2.3796,3287
-0.864602,-0.96623,1.99602,2.38018,3288
-0.863846,-0.966327,1.99609,2.37999,3289
-0.862849,-0.966535,1.99617,2.37979,3290
-0.861759,-0.966798,1.99628,2.37959,3291
-0.859544,-0.967006,1.99632,2.37891,3292
-0.859126,-0.966866,1.99629,2.37867,3293
-0.84455,-0.935412,1.99151,2.35677,3294
-0.84455,-0.936383,1.99165,2.35727,3295
-0.84434,-0.937123,1.99179,2.35762,3296
-0.843121,-0.938114,1.99203,2.35778,3297
-0.84259,-0.938264,1.99209,2.35769,3298
-0.841937,-0.938352,1.99213,2.35753,3299
-0.841022,-0.938274,1.99215,2.35719,3300
-0.840347,-0.938118,1.99216,2.35689,3301
-0.839779,-0.937445,1.99205,2.35633,3302
-0.839707,-0.937118,1.99201,2.35614,3303
-0.83972,-0.935612,1.99175,2.35532,3304
-0.839504,-0.934818,1.99162,2.35483,3305
-0.838853,-0.933744,1.99146,2.35403,3306
-0.838321,-0.932908,1.99134,2.35341,3307
-0.838146,-0.932594,1.99129,2.35318,3308
-0.843362,-0.922395,1.9892,2.34925,3309
-0.84464,-0.92237,1.98912,2.34963,3310
-0.845714,-0.922483,1.98897,2.34994,3311
-0.846653,-0.922854,1.989,2.35045,3312
-0.847642,-0.923222,1.98903,2.35097,3313
-0.848837,-0.924256,1.98926,2.35201,3314
-0.849133,-0.924836,1.98936,2.35242,3315
-0.849497,-0.925801,1.98949,2.35304,3316
-0.88533,-0.871912,1.9788,2.3366,3317
-0.885574,-0.870847,1.9786,2.33613,3318
-0.885755,-0.870307,1.97849,2.3359,3319
-0.886078,-0.869308,1.9783,2.33549,3320
-0.886147,-0.868675,1.97818,2.33518,3321
-0.88583,-0.867522,1.978,2.33447,3322
-0.885781,-0.86627,1.97778,2.3338,3323
-0.911372,-0.875487,1.97827,2.34747,3324
-0.912293,-0.875135,1.97811,2.34756,3325
-0.913457,-0.874846,1.97795,2.34778,3326
-0.91455,-0.874637,1.97785,2.34804,3327
-0.915547,-0.874423,1.97777,2.34828,3328
-0.916144,-0.874321,1.97772,2.34843,3329
-0.91656,-0.874244,1.97769,2.34854,3330
-0.917565,-0.874114,1.97761,2.34882,3331
-0.918575,-0.874026,1.97755,2.34913,3332
-0.919348,-0.874076,1.97752,2.34943,3333
-0.920287,-0.874387,1.97753,2.34992,3334
-0.920828,-0.874707,1.97757,2.35028,3335
-0.921452,-0.875206,1.97762,2.35075,3336
-0.922219,-0.875873,1.9777,2.35137,3337
-0.922841,-0.876647,1.97781,2.35199,3338
-0.923004,-0.876911,1.97784,2.35218,3339
-0.923304,-0.877858,1.978,2.35279,3340
-0.923391,-0.878921,1.97818,2.35337,3341
-0.923276,-0.879914,1.97837,2.35385,3342
-0.922959,-0.88092,1.97857,2.35427,3343
-0.922811,-0.881276,1.97864,2.35441,3344
